dropoff_date,duration_in_minutes,weather_indicator
2012-07-01,18,1
2012-07-22,23.55,1
2012-07-15,15,0
2012-07-29,13,0
2012-07-08,18.183333333333334,0
2012-07-08,19.083333333333332,0
2012-07-08,18,0
2012-07-08,18,0
2012-07-01,19,1
2012-07-29,21.416666666666668,0
2012-08-19,19.85,1
2012-08-12,18,1
2012-08-12,19,1
2012-08-26,21.35,1
2012-08-12,17,1
2012-08-12,24,1
2012-08-12,22,1
2012-08-05,14.666666666666666,0
2012-08-05,20,0
2012-08-26,19,1
2012-08-12,22,1
2012-08-26,17.866666666666667,1
2012-08-19,13.816666666666666,1
2012-08-26,15,1
2012-08-05,12.566666666666666,0
2012-08-12,19.583333333333332,1
2012-08-12,19.6,1
2012-08-05,21,0
2012-08-12,25.866666666666667,1
2012-08-05,20.416666666666668,0
2012-08-19,18.8,1
2012-09-02,24,1
2012-09-02,21,1
2012-09-23,21,1
2012-09-16,19,1
2012-09-09,13,1
2012-09-23,17,1
2012-09-16,18,1
2012-09-09,22,1
2012-09-23,16.5,1
2012-09-02,26.183333333333334,1
2012-09-02,21,1
2012-09-02,21,1
2012-09-23,17.966666666666665,1
2012-09-16,16.383333333333333,1
2012-09-02,23.166666666666668,1
2012-09-02,20,1
2012-09-02,17,1
2012-09-02,19,1
2012-10-07,20,0
2012-10-14,20,1
2012-10-28,18,1
2012-10-21,18,1
2012-10-07,22.15,0
2012-10-21,17.266666666666666,1
2012-10-21,20,1
2012-10-14,18,1
2012-10-21,15.683333333333334,1
2012-10-21,19,1
2012-10-14,22,1
2012-10-28,19.466666666666665,1
2012-10-07,19.95,0
2012-10-21,22,1
2012-11-25,13,1
2012-11-25,21,1
2012-11-25,14,1
2012-11-11,22.416666666666668,1
2012-11-11,21,1
2012-11-25,21,1
2012-11-18,18,1
2012-11-04,15.2,1
2012-11-25,23,1
2012-12-02,18.933333333333334,0
2012-12-30,17.133333333333333,1
2012-12-30,18.766666666666666,1
2012-12-30,18,1
2012-12-23,29,1
2012-12-16,18.35,1
2012-12-30,27,1
2012-12-23,20,1
2012-12-23,22,1
2012-12-23,22,1
2012-12-09,20.45,0
2012-12-23,19,1
2012-12-30,20,1
2012-12-30,18.383333333333333,1
2012-12-23,18,1
2012-12-16,22.416666666666668,1
2012-12-23,106,1
2012-12-30,19,1
2013-01-20,19,1
2013-01-27,21.216666666666665,1
2013-01-13,16.266666666666666,1
2013-01-06,20,1
2013-01-06,21.483333333333334,1
2013-01-06,16.916666666666668,1
2013-01-06,19,1
2013-01-20,20,1
2013-01-20,15.75,1
2013-01-20,19,1
2013-01-20,20,1
2013-01-06,18,1
2013-01-27,19,1
2013-02-17,16,1
2013-02-17,17.233333333333334,1
2013-02-10,19.85,1
2013-02-24,19,0
2013-02-10,28,1
2013-02-17,24,1
2013-02-10,19,1
2013-02-10,20.933333333333334,1
2013-02-17,14,1
2013-03-10,18.4,1
2013-03-31,21,0
2013-03-24,19,1
2013-03-10,12.966666666666667,1
2013-03-31,22,0
2013-03-31,20,0
2013-03-03,19.3,1
2013-03-31,18.583333333333332,0
2013-03-31,18.966666666666665,0
2013-03-03,22,1
2013-03-31,23,0
2013-03-31,22,0
2013-04-07,21,1
2013-04-07,20,1
2013-04-21,19.316666666666666,1
2013-04-14,19,1
2013-04-28,26.316666666666666,1
2013-04-21,18.116666666666667,1
2013-04-21,18.05,1
2013-04-07,22,1
2013-04-21,23.3,1
2013-04-07,20.716666666666665,1
2013-04-07,18.483333333333334,1
2013-05-12,22,1
2013-05-26,18,1
2013-05-12,22.766666666666666,1
2013-05-12,22,1
2013-05-19,44,1
2013-05-12,21,1
2013-05-05,21,1
2013-05-26,20,1
2013-05-12,15.9,1
2013-06-16,19,1
2013-06-30,29,1
2013-06-09,23,1
2013-06-09,18.15,1
2013-06-30,21,1
2013-06-16,20,1
2013-06-09,13.85,1
2013-06-02,19,1
2013-06-09,18,1
2013-06-23,21,1
2013-06-16,23.116666666666667,1
2013-06-09,20,1
2013-06-09,19.3,1
2013-06-30,21.716666666666665,1
2013-06-09,18,1
2013-07-14,19.766666666666666,1
2013-07-28,13,0
2013-07-07,14.933333333333334,1
2013-07-21,17.716666666666665,1
2013-07-07,20,1
2013-07-14,22,1
2013-07-07,18,1
2013-08-18,18,1
2013-08-04,24.7,1
2013-08-18,16,1
2013-09-01,16.1,1
2013-09-01,19,1
2013-09-08,18.566666666666666,1
2013-09-08,21.85,1
2013-09-15,15,1
2013-09-01,17,1
2013-10-06,21,1
2013-10-06,20,1
2013-10-20,11,1
2013-10-27,17,1
2013-10-20,16.833333333333332,1
2013-10-13,17,1
2013-11-17,19,0
2013-11-24,24.633333333333333,1
2013-11-17,19,0
2013-11-03,14,1
2013-11-24,20,1
2013-11-10,26,1
2013-11-24,18,1
2013-11-10,21.633333333333333,1
2013-11-17,19,0
2013-12-08,22,0
2013-12-01,18,1
2013-12-29,19.233333333333334,1
2013-12-22,18.133333333333333,1
2013-12-15,22.366666666666667,1
2013-12-29,22.883333333333333,1
2013-12-08,14,0
2013-12-08,17,0
2013-12-08,20.183333333333334,0
2013-12-15,17,1
2013-12-01,17.833333333333332,1
2013-12-08,28.533333333333335,0
2013-12-15,17,1
2013-12-08,17.133333333333333,0
2014-01-12,18.083333333333332,0
2014-01-26,20,1
2014-01-05,22.9,0
2014-01-19,17,1
2014-01-12,13.233333333333333,0
2014-01-05,20,0
2014-01-19,13,1
2014-01-05,16.8,0
2014-02-02,16.6,1
2014-02-16,17,1
2014-02-16,20.166666666666668,1
2014-03-09,15.6,1
2014-03-02,14,1
2014-03-30,21.533333333333335,1
2014-03-23,16.233333333333334,1
2014-03-02,18.783333333333335,1
2014-03-02,18,1
2014-04-27,26.25,1
2014-04-20,16.583333333333332,1
2014-04-20,20.216666666666665,1
2014-05-04,20,0
2014-05-25,20.883333333333333,1
2014-05-04,20,0
2014-05-25,14.8,1
2014-06-08,21,1
2014-06-22,18.583333333333332,1
2014-06-01,22.916666666666668,1
2014-06-01,19.983333333333334,1
2014-06-29,22,1
2014-06-08,17,1
2014-06-08,18.366666666666667,1
2014-06-29,21,1
2014-06-22,20.6,1
2014-07-06,20.066666666666666,1
2014-07-13,21.583333333333332,0
2014-07-20,19.766666666666666,1
2014-07-13,16,0
2014-07-20,34,1
2014-07-20,36.4,1
2014-07-27,14.616666666666667,0
2014-08-17,20,0
2014-08-31,17.416666666666668,1
2014-08-17,21.383333333333333,0
2014-08-31,18.35,1
2014-08-03,22,0
2014-08-03,22.433333333333334,0
2014-08-24,19.6,1
2014-08-24,18,1
2014-08-17,15,0
2014-08-03,19.783333333333335,0
2014-09-14,20,1
2014-09-07,18,1
2014-09-14,19.816666666666666,1
2014-10-12,17,1
2014-10-12,25.95,1
2014-10-12,26.666666666666668,1
2014-10-26,25.3,1
2014-10-19,15,1
2014-10-19,25,1
2014-10-26,20.816666666666666,1
2014-10-05,17.866666666666667,1
2014-11-16,19.6,0
2014-11-23,19.1,1
2014-11-09,21.033333333333335,1
2014-11-30,16,1
2014-11-30,22,1
2014-11-30,14,1
2014-11-09,15.466666666666667,1
2014-11-30,20.833333333333332,1
2014-11-09,21,1
2014-11-09,13.916666666666666,1
2014-11-23,17.75,1
2014-12-21,20.333333333333332,1
2014-12-21,17,1
2014-12-28,16.116666666666667,0
2014-12-14,15,1
2014-12-07,19,0
2014-12-14,19,1
2014-12-21,25.25,1
2014-12-14,19.366666666666667,1
2014-12-28,21.166666666666668,0
2014-12-21,18,1
2014-12-21,19,1
2014-12-07,18.05,0
2014-12-14,23,1
2014-12-28,18,0
2015-01-04,20.65,0
2015-01-04,14.766666666666667,0
2015-01-25,16.4,1
2015-01-18,17.45,1
2015-01-11,20.966666666666665,1
2015-01-04,14.516666666666667,0
2015-02-08,13.316666666666666,1
2015-02-22,16.866666666666667,0
2015-02-15,18.666666666666668,1
2015-02-01,19.35,0
2015-02-22,18.216666666666665,0
2015-02-01,16.283333333333335,0
2015-02-01,17.283333333333335,0
2015-03-01,17.8,1
2015-03-22,18.233333333333334,1
2015-03-01,23.416666666666668,1
2015-03-08,21.966666666666665,1
2015-03-29,17.5,1
2015-03-29,19.883333333333333,1
2015-03-08,23.233333333333334,1
2015-03-29,19.883333333333333,1
2015-03-08,18.633333333333333,1
2015-04-12,24.05,1
2015-04-26,18.733333333333334,1
2015-04-19,21.816666666666666,1
2015-04-05,17.15,1
2015-04-05,24.183333333333334,1
2015-04-12,28.783333333333335,1
2015-04-12,24.333333333333332,1
2015-04-12,24.55,1
2015-04-12,25.75,1
2015-04-26,22.033333333333335,1
2015-04-05,18.65,1
2015-04-19,19.75,1
2015-04-26,16.916666666666668,1
2015-04-19,25.7,1
2015-04-26,20.7,1
2015-04-26,13.083333333333334,1
2015-04-05,20.716666666666665,1
2015-05-24,20.083333333333332,1
2015-05-31,16.983333333333334,1
2015-05-31,20.166666666666668,1
2015-05-31,18.366666666666667,1
2015-05-24,21.183333333333334,1
2015-05-03,17.7,1
2015-05-24,16.966666666666665,1
2015-05-03,22.916666666666668,1
2015-05-24,20.816666666666666,1
2015-06-21,32.8,1
2015-06-07,18.2,1
2015-06-07,19.633333333333333,1
2015-06-14,24.016666666666666,1
2015-06-28,23.15,0
2015-06-21,20.383333333333333,1
2015-06-21,30.016666666666666,1
2015-07-05,24.633333333333333,1
2015-07-12,21.516666666666666,1
2015-07-12,19.966666666666665,1
2015-07-12,16.966666666666665,1
2015-07-26,19.15,1
2015-07-26,20.733333333333334,1
2015-07-26,25.55,1
2015-07-19,21.2,1
2015-07-19,23.35,1
2015-07-05,19.233333333333334,1
2015-07-19,20.65,1
2015-08-30,23.466666666666665,0
2015-08-02,23.316666666666666,1
2015-08-09,23.7,1
2015-08-23,21.433333333333334,1
2015-08-09,23.583333333333332,1
2015-08-30,19.95,0
2015-08-16,17.416666666666668,1
2015-08-30,19.666666666666668,0
2015-08-23,20.166666666666668,1
2015-08-23,19.4,1
2015-08-30,17.583333333333332,0
2015-08-30,19.516666666666666,0
2015-08-23,21.966666666666665,1
2015-09-20,23.216666666666665,1
2015-09-06,24.233333333333334,1
2015-09-06,22.033333333333335,1
2015-09-06,23.533333333333335,1
2015-09-06,16.616666666666667,1
2015-09-13,17.85,0
2015-10-04,19.033333333333335,1
2015-10-11,17.7,1
2015-10-18,21.166666666666668,1
2015-10-18,24.216666666666665,1
2015-10-11,20.25,1
2015-10-25,18.2,0
2015-10-04,24.316666666666666,1
2015-11-22,17.183333333333334,0
2015-11-29,24.983333333333334,1
2015-11-29,21.733333333333334,1
2015-11-15,19.683333333333334,1
2015-11-08,27.55,1
2015-11-22,20.1,0
2015-11-29,20.9,1
2015-11-22,15.55,0
2015-11-29,18.883333333333333,1
2015-11-08,18.4,1
2015-12-13,17.933333333333334,1
2015-12-27,21.766666666666666,0
2015-12-20,21.566666666666666,1
2015-12-06,21.866666666666667,1
2015-12-06,16.616666666666667,1
2015-12-20,19.966666666666665,1
2015-12-20,21.666666666666668,1
2015-12-13,23.366666666666667,1
2015-12-20,22.35,1
2015-12-20,23.566666666666666,1
2015-12-20,21,1
2015-12-13,24.183333333333334,1
2015-12-13,22.25,1
2009-02-08,23,1
2009-04-26,24.1,1
2009-06-21,21,1
2009-07-19,16,1
2009-08-02,14.7,1
2009-08-23,20.7,0
2009-10-11,17,1
2009-10-25,17.616666666666667,1
2009-10-18,18,0
2009-11-29,21.55,1
2009-11-08,20,1
2009-11-15,16,0
2009-11-15,18.833333333333332,0
2009-11-22,17.316666666666666,1
2009-12-06,29,1
2009-12-27,14,0
2009-12-27,19,0
2010-01-24,23,0
2010-01-10,20,1
2010-04-04,20,1
2010-05-30,26.966666666666665,1
2010-05-23,24.4,1
2010-06-06,20.933333333333334,0
2010-07-25,26.733333333333334,1
2010-07-04,17,1
2010-08-08,17,1
2010-08-08,14.883333333333333,1
2010-09-05,20,1
2010-10-03,20.916666666666668,0
2010-11-28,25.616666666666667,1
2010-11-07,19.266666666666666,1
2010-11-28,15,1
2010-11-28,14.566666666666666,1
2010-11-14,30,1
2010-12-12,20,1
2010-12-12,18,1
2011-01-09,24,1
2011-03-06,19.216666666666665,1
2011-04-24,23.816666666666666,1
2011-04-10,23.283333333333335,1
2011-04-17,21.266666666666666,0
2011-07-17,18.766666666666666,1
2011-07-17,27,1
2011-07-31,23,1
2011-09-18,21,1
2011-09-04,16.916666666666668,1
2011-10-23,27.2,1
2011-10-09,22,1
2011-11-06,19.516666666666666,1
2011-12-04,22.45,1
2011-12-25,16.95,1
2012-02-19,16,1
2012-03-25,18.716666666666665,0
2012-04-29,29,1
2012-04-29,27.383333333333333,1
2012-04-15,17,1
2012-04-29,16.316666666666666,1
2012-04-22,21,1
2012-05-13,25,1
2012-05-20,17,1
2012-07-22,24.433333333333334,1
2012-08-05,22,0
2012-08-05,17,0
2012-09-16,17.966666666666665,1
2012-09-09,22.983333333333334,1
2012-09-23,25.916666666666668,1
2012-09-02,23,1
2012-10-07,22.6,0
2012-11-04,15.933333333333334,1
2013-01-27,21,1
2013-01-13,19.2,1
2013-01-20,15,1
2013-01-27,16,1
2013-02-17,19,1
2013-03-03,23.95,1
2013-03-24,24,1
2013-03-03,17.75,1
2013-04-28,32,1
2013-04-21,14.933333333333334,1
2013-05-12,17.95,1
2013-06-30,26.95,1
2013-06-23,13,1
2013-06-09,19.983333333333334,1
2013-07-07,19.333333333333332,1
2013-07-07,16.566666666666666,1
2013-08-25,20.966666666666665,1
2013-08-25,20,1
2013-11-10,20.85,1
2013-11-17,23,0
2013-11-03,17.316666666666666,1
2013-11-03,18.933333333333334,1
2014-01-12,21,0
2014-02-23,19.783333333333335,1
2014-03-30,21,1
2014-04-06,15.516666666666667,1
2014-04-13,14.333333333333334,1
2014-06-08,22.75,1
2014-10-12,42,1
2014-10-12,21,1
2014-10-12,25.8,1
2014-11-09,18,1
2014-12-28,15,0
2014-12-07,26,0
2014-12-14,25.416666666666668,1
2015-02-22,18.1,0
2015-02-08,23.683333333333334,1
2015-02-01,19.533333333333335,0
2015-05-17,20.566666666666666,0
2015-05-24,48.233333333333334,1
2015-06-28,30.533333333333335,0
2015-06-07,27.3,1
2015-07-19,24.15,1
2015-08-02,16.5,1
2015-09-27,39.61666666666667,1
2015-11-29,17.466666666666665,1
2015-11-15,19.2,1
2015-11-22,25.383333333333333,0
2015-11-15,21.866666666666667,1
2015-11-22,25.333333333333332,0
2009-01-18,14,0
2009-01-25,21,1
2009-01-25,10.65,1
2009-01-04,18.966666666666665,1
2009-01-18,16.95,0
2009-02-15,23,1
2009-02-15,19.383333333333333,1
2009-03-29,32.86666666666667,1
2009-03-29,17.083333333333332,1
2009-03-15,20,1
2009-03-08,15.633333333333333,1
2009-04-12,18.966666666666665,1
2009-04-05,14,1
2009-04-12,12.133333333333333,1
2009-04-19,11.916666666666666,1
2009-04-12,20,1
2009-04-26,16,1
2009-04-12,17,1
2009-04-12,20.833333333333332,1
2009-05-17,16.266666666666666,0
2009-05-10,19.616666666666667,1
2009-05-24,15,1
2009-05-24,18,1
2009-05-24,17,1
2009-05-31,17,1
2009-05-10,24.016666666666666,1
2009-05-03,13,1
2009-05-03,15.95,1
2009-05-31,14.783333333333333,1
2009-06-21,16.066666666666666,1
2009-06-21,20.816666666666666,1
2009-06-28,16.616666666666667,1
2009-07-26,14.5,1
2009-07-05,21.466666666666665,1
2009-07-05,14,1
2009-07-19,17,1
2009-07-26,17,1
2009-07-26,17.216666666666665,1
2009-07-12,19.816666666666666,0
2009-08-30,16,1
2009-08-16,33.5,1
2009-08-30,15.4,1
2009-08-09,19.833333333333332,0
2009-09-20,13.816666666666666,1
2009-09-06,23.733333333333334,1
2009-09-13,20.8,1
2009-09-06,15.333333333333334,1
2009-09-13,14.283333333333333,1
2009-09-20,12.416666666666666,1
2009-10-25,11.966666666666667,1
2009-10-04,21,1
2009-10-18,21,0
2009-10-25,15.366666666666667,1
2009-10-04,20.7,1
2009-10-04,15,1
2009-11-29,12,1
2009-11-29,14,1
2009-11-22,13.55,1
2009-11-08,24.333333333333332,1
2009-12-27,13,0
2009-12-27,17.833333333333332,0
2009-12-27,17,0
2009-12-27,26.95,0
2010-01-31,16.733333333333334,1
2010-01-10,12.4,1
2010-01-31,16.6,1
2010-04-18,16.816666666666666,1
2010-04-04,18.733333333333334,1
2010-04-11,14,1
2010-04-04,19,1
2010-04-18,15,1
2010-05-02,13.95,1
2010-05-23,21,1
2010-05-02,10,1
2010-06-20,29.75,1
2010-06-20,26.75,1
2010-06-27,12,1
2010-06-27,27,1
2010-06-13,12,0
2010-06-27,26.333333333333332,1
2010-06-27,29,1
2010-06-20,12.283333333333333,1
2010-06-20,18.3,1
2010-06-13,13,0
2010-07-25,21.3,1
2010-07-04,16,1
2010-07-25,16.283333333333335,1
2010-08-01,16.75,1
2010-08-29,15.216666666666667,1
2010-08-15,15,0
2010-08-01,22,1
2010-08-08,18,1
2010-08-08,20.45,1
2010-08-08,25.466666666666665,1
2010-08-08,17,1
2010-08-22,20.416666666666668,1
2010-09-19,20.65,1
2010-09-05,21.816666666666666,1
2010-09-19,19.9,1
2010-09-19,19.9,1
2010-09-19,20.65,1
2010-09-05,22.783333333333335,1
2010-09-12,25,0
2010-10-03,20.866666666666667,0
2010-10-17,18.666666666666668,1
2010-10-10,21,1
2010-10-17,12,1
2010-10-17,14,1
2010-10-24,21.2,1
2010-10-31,26,1
2010-11-14,23.2,1
2010-11-07,13,1
2010-11-28,14.016666666666667,1
2010-11-28,19.266666666666666,1
2010-11-14,33.666666666666664,1
2010-11-07,11,1
2010-12-05,24,1
2010-12-19,21.35,1
2010-12-12,25,1
2010-12-19,11,1
2010-12-26,13.266666666666667,1
2011-01-09,22,1
2011-01-09,11.65,1
2011-01-16,12.05,1
2011-01-09,24,1
2011-01-23,17,1
2011-01-16,22,1
2011-01-09,14.683333333333334,1
2011-02-27,14,1
2011-02-13,15,1
2011-02-27,21,1
2011-03-13,19.633333333333333,1
2011-03-27,20,1
2011-04-10,25,1
2011-04-17,19.85,0
2011-04-17,23,0
2011-04-17,12,0
2011-04-17,18.383333333333333,0
2011-04-17,21.333333333333332,0
2011-06-26,25.366666666666667,1
2011-06-26,33,1
2011-06-19,14.716666666666667,1
2011-06-19,16.233333333333334,1
2011-07-24,20.566666666666666,0
2011-07-17,17.25,1
2011-07-17,20,1
2011-07-31,13.883333333333333,1
2011-07-31,21,1
2011-07-31,14.516666666666667,1
2011-07-31,12.516666666666667,1
2011-07-03,15,1
2011-07-17,20,1
2011-07-24,24.1,0
2011-07-03,20.983333333333334,1
2011-07-24,28,0
2011-08-21,19.833333333333332,1
2011-08-07,21,0
2011-09-04,25,1
2011-09-04,15,1
2011-09-18,20.433333333333334,1
2011-09-18,15,1
2011-09-04,26.716666666666665,1
2011-09-11,21.55,0
2011-09-04,20.983333333333334,1
2011-10-09,28,1
2011-10-09,13.65,1
2011-10-09,14.533333333333333,1
2011-10-16,18.683333333333334,1
2011-10-09,23.583333333333332,1
2011-10-30,13.616666666666667,0
2011-10-30,24,0
2011-10-23,24.666666666666668,1
2011-10-30,12,0
2011-10-23,17.283333333333335,1
2011-11-27,14,1
2011-11-13,12,1
2011-11-27,23.983333333333334,1
2011-11-06,9,1
2011-11-20,14.633333333333333,1
2011-12-11,18,1
2011-12-18,11,1
2011-12-11,23.733333333333334,1
2011-12-25,16.1,1
2011-12-18,16,1
2011-12-18,16.6,1
2011-12-04,16,1
2011-12-18,11.5,1
2012-01-22,12,1
2012-01-15,13.716666666666667,1
2012-01-29,17.95,1
2012-01-15,20,1
2012-01-15,13.016666666666667,1
2012-01-29,19.55,1
2012-01-08,18.316666666666666,1
2012-01-08,22.066666666666666,1
2012-01-01,13.05,0
2012-02-26,17,1
2012-02-26,26,1
2012-02-26,12,1
2012-02-05,13,1
2012-02-12,18,0
2012-02-26,11,1
2012-02-26,20.233333333333334,1
2012-02-26,16,1
2012-03-25,12,0
2012-03-25,20,0
2012-03-18,17.6,1
2012-03-25,22.933333333333334,0
2012-03-04,18.816666666666666,1
2012-03-18,21.35,1
2012-04-29,12,1
2012-04-29,23,1
2012-04-22,13.65,1
2012-04-15,17,1
2012-04-22,12.916666666666666,1
2012-04-29,17,1
2012-04-15,19,1
2012-04-01,19,1
2012-04-15,15,1
2012-04-01,20,1
2012-04-08,13,1
2012-04-08,19.216666666666665,1
2012-04-08,15,1
2012-04-08,13,1
2012-05-06,19,1
2012-05-27,25.533333333333335,0
2012-05-27,12,0
2012-05-06,32,1
2012-05-27,17.083333333333332,0
2012-05-13,17,1
2012-05-27,15.4,0
2012-05-20,17,1
2012-05-27,14,0
2012-05-27,18,0
2012-06-10,10,1
2012-06-17,22,1
2012-06-10,22.433333333333334,1
2012-06-10,14.783333333333333,1
2012-06-17,24.7,1
2012-06-03,12.183333333333334,0
2012-06-17,20,1
2012-06-03,21,0
2012-07-15,14,0
2012-07-15,20,0
2012-07-22,13,1
2012-07-08,13,0
2012-07-01,15.45,1
2012-07-22,24,1
2012-07-22,12,1
2012-07-01,19.216666666666665,1
2012-07-22,12,1
2012-07-08,17,0
2012-08-26,11,1
2012-08-26,16,1
2012-08-12,23,1
2012-08-19,11,1
2012-08-05,23.733333333333334,0
2012-08-12,14,1
2012-08-12,24,1
2012-08-26,21,1
2012-08-26,11.633333333333333,1
2012-08-05,21.5,0
2012-09-30,27.666666666666668,1
2012-09-02,11,1
2012-09-23,15,1
2012-09-02,22.116666666666667,1
2012-09-09,10.7,1
2012-09-02,13,1
2012-10-28,20,1
2012-10-07,22,0
2012-10-07,17,0
2012-10-14,23.816666666666666,1
2012-10-21,20.75,1
2012-11-04,15,1
2012-11-04,15,1
2012-12-30,23,1
2012-12-16,14,1
2012-12-16,18.883333333333333,1
2012-12-16,12,1
2012-12-23,12,1
2012-12-30,14,1
2012-12-16,14,1
2012-12-30,12,1
2012-12-23,18,1
2012-12-23,27,1
2012-12-30,19,1
2012-12-02,15,0
2012-12-09,11,0
2013-01-20,12,1
2013-01-20,13,1
2013-01-20,12,1
2013-01-13,11.383333333333333,1
2013-01-13,18.383333333333333,1
2013-01-06,12.516666666666667,1
2013-01-13,14,1
2013-02-24,12.383333333333333,0
2013-02-10,12.416666666666666,1
2013-02-03,15.15,0
2013-03-03,10,1
2013-03-31,17.716666666666665,0
2013-03-03,14,1
2013-03-10,12.983333333333333,1
2013-03-24,21.383333333333333,1
2013-03-03,14.433333333333334,1
2013-03-03,12,1
2013-03-31,12,0
2013-03-31,12.25,0
2013-03-17,12,1
2013-03-17,11,1
2013-03-24,13.466666666666667,1
2013-03-31,11,0
2013-04-07,15,1
2013-04-14,16,1
2013-04-07,10,1
2013-04-14,13,1
2013-05-19,11.916666666666666,1
2013-05-26,20.95,1
2013-05-05,18.033333333333335,1
2013-05-26,11,1
2013-05-12,13,1
2013-05-26,21.933333333333334,1
2013-05-12,13.633333333333333,1
2013-05-26,12.55,1
2013-05-05,11.9,1
2013-05-12,24.466666666666665,1
2013-05-19,14,1
2013-05-19,12.683333333333334,1
2013-06-23,11,1
2013-06-30,15.383333333333333,1
2013-06-23,11,1
2013-06-16,11,1
2013-06-02,23,1
2013-06-09,13.05,1
2013-06-16,26.45,1
2013-06-23,23,1
2013-06-16,22.516666666666666,1
2013-07-21,15,1
2013-07-14,15,1
2013-07-28,18.05,0
2013-07-07,15.916666666666666,1
2013-07-28,21,0
2013-08-25,13.783333333333333,1
2013-08-18,28,1
2013-08-11,21,1
2013-08-18,16,1
2013-08-25,22,1
2013-08-11,14,1
2013-08-25,13.866666666666667,1
2013-09-01,17.383333333333333,1
2013-09-15,12,1
2013-09-15,22,1
2013-10-13,12.233333333333333,1
2013-10-13,15.483333333333333,1
2013-10-20,11,1
2013-10-06,14.5,1
2013-10-06,15.916666666666666,1
2013-10-06,12.116666666666667,1
2013-10-27,13,1
2013-10-06,12,1
2013-11-24,20.966666666666665,1
2013-11-17,10.233333333333333,0
2013-12-22,11.15,1
2013-12-08,11.366666666666667,0
2013-12-22,21.7,1
2013-12-08,12,0
2013-12-22,12,1
2013-12-29,18.583333333333332,1
2013-12-01,13,1
2013-12-01,19,1
2013-12-15,15.116666666666667,1
2013-12-22,12.3,1
2013-12-15,33,1
2013-12-22,19.783333333333335,1
2014-01-26,21,1
2014-01-19,12,1
2014-01-19,11,1
2014-01-12,19.233333333333334,0
2014-01-26,11,1
2014-01-26,12,1
2014-01-12,14,0
2014-01-19,11.166666666666666,1
2014-01-05,11.3,0
2014-01-19,11.583333333333334,1
2014-02-09,16.816666666666666,0
2014-02-23,14,1
2014-02-02,15,1
2014-03-02,12,1
2014-03-02,15,1
2014-03-09,26.05,1
2014-03-16,15,1
2014-03-23,13.433333333333334,1
2014-04-13,14,1
2014-04-06,23.783333333333335,1
2014-04-13,13.883333333333333,1
2014-04-13,30.333333333333332,1
2014-04-20,14.066666666666666,1
2014-04-13,12,1
2014-04-27,11.416666666666666,1
2014-05-04,17.35,0
2014-05-18,12,1
2014-05-04,24.016666666666666,0
2014-05-04,28,0
2014-05-25,12,1
2014-05-25,17.683333333333334,1
2014-05-04,16,0
2014-06-15,11.566666666666666,1
2014-06-08,14.9,1
2014-06-22,12,1
2014-06-22,13.366666666666667,1
2014-06-22,13,1
2014-06-22,12.416666666666666,1
2014-06-29,29,1
2014-06-08,15,1
2014-06-01,17,1
2014-06-22,12,1
2014-06-15,24.283333333333335,1
2014-06-08,14.783333333333333,1
2014-07-20,22,1
2014-07-27,18,0
2014-07-20,25,1
2014-07-06,16.683333333333334,1
2014-07-20,24,1
2014-07-13,21.95,0
2014-07-06,15,1
2014-07-27,23,0
2014-07-27,13.566666666666666,0
2014-07-27,12,0
2014-08-03,18.75,0
2014-08-03,16,0
2014-08-31,23.85,1
2014-08-31,18,1
2014-08-31,29.5,1
2014-08-10,9.4,1
2014-08-31,11,1
2014-09-14,11.316666666666666,1
2014-09-21,12.216666666666667,0
2014-09-21,13,0
2014-09-21,14,0
2014-10-12,14,1
2014-10-05,10.316666666666666,1
2014-10-12,10.95,1
2014-11-30,14,1
2014-11-09,12,1
2014-11-02,16.083333333333332,1
2014-11-09,12,1
2014-11-23,18.2,1
2014-11-09,15.95,1
2014-11-30,22,1
2014-11-23,15,1
2014-12-28,17,0
2014-12-28,22.033333333333335,0
2014-12-07,22.05,0
2014-12-28,10,0
2015-02-22,10.366666666666667,0
2015-03-01,20.416666666666668,1
2015-03-01,22.6,1
2015-03-29,14.233333333333333,1
2015-03-22,17.233333333333334,1
2015-03-22,24.1,1
2015-04-19,12.583333333333334,1
2015-04-26,21.216666666666665,1
2015-05-31,14.966666666666667,1
2015-05-10,26.933333333333334,1
2015-05-03,29.066666666666666,1
2015-05-17,13.783333333333333,0
2015-05-03,20.133333333333333,1
2015-05-03,20.9,1
2015-05-10,15.85,1
2015-06-14,12.966666666666667,1
2015-06-28,16.633333333333333,0
2015-07-19,21.55,1
2015-07-19,25.233333333333334,1
2015-08-02,12.066666666666666,1
2015-08-16,11.85,1
2015-08-02,20.316666666666666,1
2015-08-16,13.183333333333334,1
2015-08-03,,1
2015-08-30,12.666666666666666,0
2015-08-23,19.533333333333335,1
2015-08-16,12.133333333333333,1
2015-08-30,12.216666666666667,0
2015-08-09,13.7,1
2015-09-13,16.533333333333335,0
2015-09-06,29.433333333333334,1
2015-09-20,11.266666666666667,1
2015-09-13,13.766666666666667,0
2015-09-20,14,1
2015-10-25,12.8,0
2015-10-18,17.483333333333334,1
2015-10-11,16.283333333333335,1
2015-10-11,28.233333333333334,1
2015-10-11,16.5,1
2015-10-25,20.95,0
2015-10-25,16.316666666666666,0
2015-10-11,12.65,1
2015-10-11,18.233333333333334,1
2015-10-25,13.133333333333333,0
2015-11-15,14.95,1
2015-11-15,12.716666666666667,1
