dropoff_date,duration_in_minutes,weather_indicator
2011-02-12,19,1
2011-02-12,10,1
2011-03-05,15,0
2011-05-14,10,1
2011-07-30,17.833333333333332,1
2011-10-22,7,1
2012-03-10,14,1
2012-04-14,18,1
2012-06-23,16,1
2012-09-15,17.016666666666666,0
2012-12-01,13.266666666666667,1
2013-01-12,18.1,0
2013-01-05,10,1
2013-01-19,11.65,1
2013-03-09,12.1,1
2013-04-13,21,0
2013-04-27,13.783333333333333,1
2013-08-03,9.233333333333333,0
2013-09-14,16.666666666666668,1
2013-10-05,13,1
2013-11-16,27.983333333333334,0
2014-05-31,10.15,0
2014-07-19,11,1
2014-10-11,12.533333333333333,0
2014-10-11,12.316666666666666,0
2014-11-29,17.116666666666667,1
2015-03-21,24.25,1
2015-05-02,19.45,1
2015-05-02,16.816666666666666,1
2015-05-16,24.966666666666665,0
2015-06-13,14.433333333333334,1
2015-12-19,10.966666666666667,1
2009-05-09,29.233333333333334,1
2009-08-01,10.783333333333333,1
2011-03-19,11.15,1
2011-08-13,14,1
2012-05-19,11.966666666666667,1
2012-11-10,10,1
2013-05-11,13.65,1
2013-11-16,11.466666666666667,0
2014-01-11,13.75,1
2014-05-03,15.783333333333333,0
2014-10-18,15,1
2015-01-03,17.4,1
2015-07-18,16.416666666666668,0
2015-08-29,11,1
2015-09-19,12.816666666666666,1
2015-11-28,11.016666666666667,0
2009-01-31,20.8,1
2009-01-31,21.2,1
2009-01-31,21.4,1
2009-01-31,21,1
2009-03-21,26,1
2009-04-18,21.15,1
2009-06-27,23,0
2009-07-25,20,1
2009-07-04,14,1
2009-08-22,17,1
2009-09-26,17,0
2009-10-17,18,0
2009-11-14,15,1
2009-12-12,25.05,1
2009-12-05,18.333333333333332,1
2010-01-23,17.216666666666665,1
2010-04-03,37,1
2010-04-03,21.166666666666668,1
2010-04-17,23,0
2010-05-15,25,1
2010-05-15,24,1
2010-05-01,22,1
2010-05-08,18,0
2010-07-24,15,1
2010-07-10,23,1
2010-08-07,19.3,1
2010-10-16,13.733333333333333,1
2010-11-27,18.916666666666668,1
2010-11-27,21,1
2010-11-27,19.916666666666668,1
2011-01-15,15,1
2011-03-05,20.433333333333334,0
2011-03-19,15,1
2011-03-26,21.583333333333332,1
2011-10-01,37,1
2011-11-26,20,1
2012-02-18,31,0
2012-03-24,13,0
2012-04-21,27,0
2012-06-23,19,1
2012-08-04,15.3,1
2012-09-01,15,1
2012-10-27,25,1
2012-11-24,15.983333333333333,1
2012-11-10,18.633333333333333,1
2012-11-03,20.816666666666666,1
2012-11-24,22.266666666666666,1
2013-01-05,16,1
2013-01-12,46,0
2013-03-23,21.4,1
2013-05-25,18.883333333333333,0
2013-06-15,24,1
2013-06-08,21,1
2013-06-29,19.516666666666666,1
2013-07-27,17,1
2013-07-06,27,1
2013-08-17,22.9,1
2013-10-05,28.183333333333334,1
2013-11-23,20.533333333333335,1
2014-01-25,16,0
2014-02-15,23,0
2014-02-08,27.183333333333334,1
2014-04-19,23.983333333333334,1
2014-04-26,24.2,1
2014-04-26,18.866666666666667,1
2014-04-19,26,1
2014-07-05,17,1
2014-11-29,27,1
2015-02-21,20.5,1
2015-03-07,19.916666666666668,1
2015-03-21,18.95,1
2015-03-07,34.21666666666667,1
2015-06-20,16.866666666666667,1
2015-06-06,19.883333333333333,0
2015-07-18,20.566666666666666,0
2015-08-08,24.55,1
2015-08-08,19.166666666666668,1
2015-09-12,21.616666666666667,0
2015-11-14,21.483333333333334,1
2015-11-14,22.3,1
2009-01-24,23,1
2009-05-09,13.683333333333334,1
2009-05-09,22,1
2009-09-19,15,1
2010-08-21,12.116666666666667,1
2011-06-11,19.666666666666668,1
2012-01-14,15.5,1
2012-02-18,20.466666666666665,0
2012-12-22,16.433333333333334,1
2013-01-12,19,0
2013-03-02,25,1
2013-11-23,20,1
2014-01-11,6,1
2014-04-12,13,1
2014-05-03,16,0
2015-05-02,20.15,1
2015-07-11,20.383333333333333,1
2009-04-18,17.416666666666668,1
2009-06-27,26.383333333333333,0
2009-11-28,15,1
2010-05-15,21,1
2011-03-19,18.85,1
2011-06-18,17.433333333333334,1
2011-06-18,22.1,1
2011-07-16,35,1
2011-08-13,35,1
2012-10-13,16,1
2012-12-15,27.833333333333332,1
2013-09-14,19,1
2014-01-25,22,0
2014-02-08,16.95,1
2014-03-08,17,1
2014-03-15,15,1
2014-04-05,13,1
2014-07-19,18,1
2014-07-19,21.616666666666667,1
2015-02-07,19.916666666666668,0
2010-06-05,9.666666666666666,1
2010-07-31,14.883333333333333,1
2011-03-12,11.783333333333333,1
2011-03-19,13.65,1
2011-05-14,12.883333333333333,1
2011-09-17,32,1
2011-10-29,13,1
2012-07-14,12,1
2012-09-15,13,0
2012-09-01,16.383333333333333,1
2012-10-27,34.38333333333333,1
2012-10-27,31,1
2013-03-02,11.833333333333334,1
2013-04-20,15.1,0
2014-01-11,20.95,1
2015-04-04,11.583333333333334,0
2015-07-18,13.383333333333333,0
2011-06-25,10.05,1
2012-09-22,12.533333333333333,0
2013-10-05,14.4,1
2014-04-12,12.666666666666666,1
2015-05-23,14.55,1
2015-07-18,16.333333333333332,0
2011-01-29,27,0
2011-03-12,26,1
2012-01-07,23.85,1
2012-03-31,12,0
2012-06-30,31.383333333333333,1
2012-08-18,21,0
2014-09-06,22.666666666666668,0
2014-11-08,18.6,1
2015-01-31,23.35,1
2015-02-21,23.733333333333334,1
2015-03-14,26.25,1
2015-07-18,21.566666666666666,0
2012-05-05,18.283333333333335,1
2012-06-09,20.183333333333334,1
2012-07-28,15.1,0
2012-09-08,17.016666666666666,1
2013-02-23,20,0
2013-05-18,16,0
2013-11-02,15,1
2013-12-07,18,0
2014-06-14,17.433333333333334,1
2014-11-08,45.166666666666664,1
2015-01-17,15.683333333333334,1
2015-01-31,22.916666666666668,1
2015-04-04,17.333333333333332,0
2009-02-07,27,1
2009-03-28,20,0
2009-05-02,16.283333333333335,0
2009-11-21,18,1
2010-04-03,22,1
2010-06-12,19,1
2010-10-30,28.083333333333332,1
2012-01-21,30,1
2012-02-18,16,0
2012-02-25,11,1
2012-04-28,13,1
2012-07-14,22.216666666666665,1
2012-12-29,21.566666666666666,0
2012-12-01,6,1
2013-03-02,18.333333333333332,1
2013-10-19,16,0
2013-12-07,16.7,0
2014-07-12,13,1
2014-09-06,28,0
2015-01-17,24.816666666666666,1
2015-03-14,23.733333333333334,1
2015-03-14,19.65,1
2009-04-11,19,1
2009-08-22,22,1
2009-11-07,21,1
2010-07-17,31,1
2011-09-24,26,1
2011-10-01,27,1
2011-12-03,19,1
2011-12-10,31.366666666666667,1
2012-03-17,27.483333333333334,1
2012-05-19,18,1
2012-07-28,25,0
2012-11-24,21.966666666666665,1
2013-01-12,11.95,0
2013-05-25,22,0
2013-09-21,35,1
2013-11-23,19,1
2014-02-22,21,1
2014-03-22,54,1
2014-04-26,34,1
2014-07-19,25.333333333333332,1
2014-08-16,25.066666666666666,1
2015-02-28,41.766666666666666,1
2015-02-07,27.183333333333334,0
2015-03-14,31.266666666666666,1
2015-12-26,23.8,1
2009-08-22,14,1
2010-01-02,31,0
2010-05-29,21,1
2012-02-04,25,1
2013-03-16,19,0
2013-03-09,19.9,1
2013-10-26,31.116666666666667,1
2014-05-24,22,1
2014-06-07,18,1
2014-11-01,16.966666666666665,1
2015-01-17,30.6,1
2009-04-11,58.31666666666667,1
2010-07-10,12,1
2010-08-14,19.766666666666666,1
2011-04-23,14,1
2011-05-07,14,1
2012-01-21,18,1
2012-04-21,18,0
2014-01-25,21,0
2014-03-01,10,1
2015-07-04,14.666666666666666,1
2015-08-08,27.35,1
2009-02-07,19,1
2011-12-03,18.833333333333332,1
2012-08-25,15.733333333333333,1
2012-09-22,15,0
2013-09-07,20,1
2013-11-23,13,1
2013-11-16,14,0
2014-02-22,19,1
2014-03-01,17,1
2014-10-18,20,1
2009-01-31,20,1
2009-04-18,25,1
2009-11-07,27,1
2009-12-26,24,1
2011-05-14,31.15,1
2011-10-15,29,1
2011-11-19,17.866666666666667,1
2013-12-14,34.916666666666664,1
2014-06-21,20.4,1
2015-03-28,27.8,1
2015-07-25,34.75,1
2010-04-24,17,1
2011-02-05,23.95,0
2011-05-07,20,1
2011-06-11,21,1
2011-07-23,16,1
2011-09-24,16.883333333333333,1
2012-11-03,10.05,1
2012-11-03,19.433333333333334,1
2013-01-05,18.633333333333333,1
2013-01-26,19.133333333333333,1
2013-04-20,17.666666666666668,0
2014-05-10,18.8,1
2015-06-27,15.733333333333333,1
2009-02-14,29,1
2009-02-07,20.9,1
2009-03-07,28.2,1
2009-04-25,35,1
2009-04-18,13,1
2009-05-30,19.283333333333335,1
2009-05-23,25,1
2009-05-02,17.65,0
2009-05-16,22,0
2009-05-02,21,0
2009-06-27,17.25,0
2009-06-27,18,0
2009-07-04,23,1
2009-07-25,23,1
2009-07-11,20.3,0
2009-08-29,18.383333333333333,1
2009-08-01,32,1
2009-09-19,16,1
2009-09-19,15,1
2009-09-12,17,0
2009-10-03,36,0
2009-10-24,18,1
2009-10-31,24,0
2009-10-31,22,0
2009-11-07,18,1
2009-11-21,17.333333333333332,1
2009-11-28,16.75,1
2009-11-28,34.56666666666667,1
2009-11-14,29,1
2009-12-12,18.166666666666668,1
2009-12-05,26,1
2009-12-19,26.15,1
2009-12-26,24,1
2009-12-12,18.216666666666665,1
2010-01-30,18.9,1
2010-01-09,23,1
2010-01-30,15.15,1
2010-04-10,35,1
2010-04-24,15,1
2010-06-26,20.75,1
2010-06-26,37,1
2010-07-24,25.75,1
2010-07-03,17.283333333333335,1
2010-07-17,16.55,1
2010-07-17,16.55,1
2010-07-31,22,1
2010-08-28,23.783333333333335,1
2010-09-11,7,1
2010-10-02,19.8,1
2010-10-02,22.5,1
2010-11-13,21,1
2010-11-06,13,1
2010-11-20,13,1
2010-12-11,18,1
2010-12-18,19,1
2011-01-22,16,1
2011-01-22,17,1
2011-01-15,15,1
2011-01-29,19.883333333333333,0
2011-02-05,19,0
2011-02-05,14,0
2011-03-26,18,1
2011-03-12,22.5,1
2011-04-16,42.95,1
2011-04-30,13.016666666666667,1
2011-04-02,43.5,1
2011-05-28,20,1
2011-05-14,17,1
2011-07-23,19.166666666666668,1
2011-07-30,25.933333333333334,1
2011-07-09,25,1
2011-07-23,24.383333333333333,1
2011-08-06,28,0
2011-08-06,19.3,0
2011-09-24,23.933333333333334,1
2011-09-10,26.8,1
2011-10-29,16,1
2011-10-01,17,1
2011-10-08,16,1
2011-10-01,29,1
2011-10-01,29.1,1
2011-11-19,26.2,1
2011-11-12,34,1
2011-11-12,21,1
2011-11-12,32.56666666666667,1
2011-11-26,17.166666666666668,1
2011-12-31,16,0
2011-12-10,18.45,1
2011-12-17,22,1
2012-01-07,24.35,1
2012-01-07,19.616666666666667,1
2012-01-07,25,1
2012-02-18,29,0
2012-02-04,11.483333333333333,1
2012-02-11,17,0
2012-03-10,21.25,1
2012-04-14,16,1
2012-04-28,23,1
2012-04-28,38.8,1
2012-04-07,13.916666666666666,1
2012-04-28,27.033333333333335,1
2012-05-05,21.816666666666666,1
2012-05-12,24,1
2012-05-05,28,1
2012-05-12,22,1
2012-06-16,35,1
2012-06-23,19,1
2012-06-16,24.383333333333333,1
2012-06-02,21,1
2012-07-28,28,0
2012-07-14,19,1
2012-07-21,20.55,1
2012-07-07,17,1
2012-07-07,25,1
2012-08-04,18,1
2012-08-18,26.266666666666666,0
2012-08-18,20.683333333333334,0
2012-08-18,19,0
2012-09-08,24,1
2012-09-22,25.766666666666666,0
2012-09-22,24.116666666666667,0
2012-09-08,21,1
2012-10-27,26,1
2012-10-27,30.783333333333335,1
2012-10-13,33,1
2012-12-15,28.183333333333334,1
2012-12-29,15,0
2013-01-12,20.3,0
2013-01-12,25,0
2013-01-26,13,1
2013-01-19,23.666666666666668,1
2013-02-16,30.75,0
2013-02-23,17.216666666666665,0
2013-03-30,26.35,1
2013-03-16,13.35,0
2013-03-23,17.8,1
2013-04-27,42,1
2013-04-20,18,0
2013-04-20,23,0
2013-04-20,26.1,0
2013-05-11,28,1
2013-06-22,12,1
2013-06-22,27,1
2013-06-15,29.466666666666665,1
2013-07-27,13,1
2013-07-20,21,1
2013-08-17,17.666666666666668,1
2013-08-31,14,1
2013-08-31,17,1
2013-09-21,27,1
2013-09-14,17,1
2013-10-12,34,1
2013-10-19,28,0
2013-12-21,17,0
2013-12-21,18,0
2013-12-21,20.716666666666665,0
2013-12-21,22,0
2014-01-11,21.133333333333333,1
2014-02-08,20,1
2014-02-22,13,1
2014-02-15,15,0
2014-02-15,25.383333333333333,0
2014-03-29,23.766666666666666,1
2014-03-29,24.9,1
2014-03-22,32.93333333333333,1
2014-03-01,24,1
2014-03-29,16.383333333333333,1
2014-04-12,15,1
2014-04-26,97.9,1
2014-04-19,23,1
2014-05-17,20.133333333333333,1
2014-05-31,12.666666666666666,0
2014-06-21,14,1
2014-06-21,16,1
2014-06-28,21,1
2014-06-07,19,1
2014-07-12,25,1
2014-07-19,27.15,1
2014-08-16,23,1
2014-08-16,24.183333333333334,1
2014-10-18,27.966666666666665,1
2014-11-29,15,1
2014-11-15,24,1
2014-12-27,24.583333333333332,1
2014-12-20,17,1
2015-01-17,30.833333333333332,1
2015-01-10,17.55,1
2015-01-17,19.3,1
2015-01-17,23.95,1
2015-01-17,18.733333333333334,1
2015-02-21,17.666666666666668,1
2015-02-07,25.4,0
2015-02-07,20.966666666666665,0
2015-02-28,18.666666666666668,1
2015-03-14,19.35,1
2015-04-25,19.283333333333335,1
2015-04-18,30.716666666666665,1
2015-04-11,36.6,1
2015-04-18,24.85,1
2015-05-23,13.2,1
2015-05-02,23.316666666666666,1
2015-05-09,19.65,1
2015-05-30,29.85,1
2015-05-02,16.933333333333334,1
2015-05-16,20.183333333333334,0
2015-05-09,20.333333333333332,1
2015-05-16,20.366666666666667,0
2015-05-09,33.3,1
2015-06-27,16.033333333333335,1
2015-06-06,20.583333333333332,0
2015-06-20,27.983333333333334,1
2015-06-20,16.483333333333334,1
2015-07-18,20.4,0
2015-07-18,24.916666666666668,0
2015-07-11,23.583333333333332,1
2015-08-22,42.96666666666667,1
2015-08-01,26.433333333333334,1
2015-08-01,19.766666666666666,1
2015-08-08,17.933333333333334,1
2015-08-15,22.383333333333333,1
2015-09-26,20.016666666666666,1
2015-09-26,21.6,1
2015-10-31,32.166666666666664,1
2015-10-24,24.666666666666668,1
2015-10-10,21.35,1
2015-11-21,23.133333333333333,1
2015-11-28,16.733333333333334,0
2015-12-26,19.9,1
2015-12-05,24.9,1
2009-02-21,15.466666666666667,1
2009-02-28,16,1
2009-03-14,11.95,1
2009-04-04,14,1
2009-06-06,14,1
2009-07-04,10,1
2009-09-26,15,0
2009-10-17,16.1,0
2009-10-24,13,1
2009-10-17,18,0
2009-10-03,13,0
2009-11-21,13.816666666666666,1
2009-11-21,15,1
2009-11-21,14.133333333333333,1
2009-12-19,14,1
2010-01-16,15,1
2010-01-16,13.566666666666666,1
2010-01-09,21.766666666666666,1
2010-01-23,13.85,1
2010-05-22,15.55,1
2010-05-08,16,0
2010-05-22,16,1
2010-05-22,17,1
2010-06-26,11.583333333333334,1
2010-06-19,15,1
2010-07-10,16,1
2010-07-17,14,1
2010-08-21,14.966666666666667,1
2010-08-14,11.166666666666666,1
2010-09-18,8,1
2010-09-25,14.316666666666666,1
2010-09-25,14.316666666666666,1
2010-10-09,14.466666666666667,1
2010-12-04,17.233333333333334,1
2010-12-04,12,1
2010-12-11,24,1
2010-12-18,16,1
2011-02-26,16,1
2011-03-05,15.95,0
2011-03-12,22.466666666666665,1
2011-06-04,13.766666666666667,1
2011-06-04,23,1
2011-07-30,34.43333333333333,1
2011-07-23,19.133333333333333,1
2011-08-13,14.55,1
2011-09-17,23,1
2011-09-10,31.8,1
2011-10-15,17,1
2011-10-01,33,1
2011-10-29,15.35,1
2011-11-19,20.3,1
2011-11-05,17.383333333333333,1
2011-12-17,19.216666666666665,1
2011-12-31,15,0
2012-02-04,15.15,1
2012-03-31,14.666666666666666,0
2012-03-03,26.383333333333333,0
2012-03-31,15,0
2012-04-21,17.616666666666667,0
2012-05-26,20,0
2012-06-30,17,1
2012-09-29,18,1
2012-09-01,13,1
2012-09-22,20.233333333333334,0
2012-09-29,21,1
2012-10-20,12,1
2012-10-20,16,1
2012-11-03,18.75,1
2012-12-15,27.133333333333333,1
2012-12-29,11.783333333333333,0
2013-01-19,16.116666666666667,1
2013-01-26,14,1
2013-01-19,13.7,1
2013-02-23,20,0
2013-02-02,12,0
2013-03-09,17.816666666666666,1
2013-03-09,17.333333333333332,1
2013-03-02,17,1
2013-04-06,28,1
2013-04-13,29.5,0
2013-05-11,11,1
2013-05-25,13.416666666666666,0
2013-05-11,13.666666666666666,1
2013-05-25,18.283333333333335,0
2013-06-29,11,1
2013-07-13,13,0
2013-08-10,14.383333333333333,1
2013-09-07,18.816666666666666,1
2013-09-28,15,1
2013-09-28,23.25,1
2013-10-19,12,0
2013-10-05,9,1
2013-10-12,31,1
2013-10-19,33,0
2013-11-16,29.25,0
2013-11-02,18,1
2013-11-09,27.416666666666668,1
2013-12-14,18,1
2013-12-28,18.216666666666665,1
2013-12-14,24,1
2013-12-21,9,0
2014-01-04,11,1
2014-02-15,13.566666666666666,0
2014-02-01,18,1
2014-02-15,14.266666666666667,0
2014-07-19,37.68333333333333,1
2014-08-02,14,1
2014-08-23,21.733333333333334,0
2014-09-13,21.516666666666666,0
2014-09-27,23,1
2014-10-11,24,0
2014-10-04,16,1
2014-11-15,16,1
2014-12-06,15.766666666666667,1
2014-12-06,19.783333333333335,1
2015-01-03,18.283333333333335,1
2015-03-14,14.833333333333334,1
2015-04-11,14.983333333333333,1
2015-04-11,17.05,1
2015-04-11,20.9,1
2015-05-02,21.483333333333334,1
2015-05-23,15.55,1
2015-05-23,18.566666666666666,1
2015-06-20,18.383333333333333,1
2015-06-06,26.516666666666666,0
2015-07-18,16.35,0
2015-08-01,28.366666666666667,1
2015-09-05,19,1
2015-10-03,44.083333333333336,1
2015-10-17,27.95,1
2015-10-24,29.733333333333334,1
2015-10-31,17.166666666666668,1
2015-10-03,30.833333333333332,1
2015-10-24,31.5,1
2015-11-07,21.916666666666668,1
2015-12-12,21,1
2009-01-03,22.2,1
2009-01-31,17,1
2009-01-24,28.3,1
2009-01-17,23.266666666666666,1
2009-01-31,23.633333333333333,1
2009-01-31,17,1
2009-02-14,25.55,1
2009-02-14,27.35,1
2009-02-14,29.4,1
2009-02-28,25.933333333333334,1
2009-03-21,28,1
2009-03-28,22,0
2009-03-14,23,1
2009-03-14,25.033333333333335,1
2009-04-11,23,1
2009-04-04,24,1
2009-04-04,16.633333333333333,1
2009-05-23,27.566666666666666,1
2009-05-09,24.85,1
2009-05-23,24,1
2009-06-06,27,1
2009-06-20,21,0
2009-07-25,22,1
2009-07-04,15.5,1
2009-07-11,21.966666666666665,0
2009-08-15,21.333333333333332,1
2009-08-29,34,1
2009-08-22,16.75,1
2009-08-22,37,1
2009-09-19,21,1
2009-09-12,20.566666666666666,0
2009-09-19,18,1
2009-09-19,39,1
2009-09-19,17.85,1
2009-10-24,30.833333333333332,1
2009-10-03,24.1,0
2009-11-14,36,1
2009-11-07,20,1
2009-12-05,27.833333333333332,1
2009-12-19,24.25,1
2009-12-05,19,1
2010-01-16,20.5,1
2010-01-09,27,1
2010-01-02,17.666666666666668,0
2010-01-30,22,1
2010-04-24,27,1
2010-04-17,18,0
2010-04-17,20,0
2010-04-10,25.85,1
2010-06-05,20.366666666666667,1
2010-07-24,23,1
2010-07-03,15,1
2010-07-31,21,1
2010-08-07,28,1
2010-08-07,33.75,1
2010-08-07,19.983333333333334,1
2010-08-14,3.6166666666666667,1
2010-08-28,24.866666666666667,1
2010-08-28,23.75,1
2010-08-21,21,1
2010-08-21,48,1
2010-08-21,40.3,1
2010-10-09,31,1
2010-10-16,22.733333333333334,1
2010-11-13,43,1
2010-11-27,25,1
2010-11-20,34,1
2010-12-18,21.25,1
2010-12-11,21,1
2011-01-01,24.55,1
2011-01-08,20.016666666666666,1
2011-02-26,28,1
2011-02-26,24.833333333333332,1
2011-02-12,22,1
2011-02-26,22,1
2011-02-19,17.433333333333334,1
2011-02-26,23.533333333333335,1
2011-02-19,26.966666666666665,1
2011-02-26,20,1
2011-03-19,23,1
2011-03-05,24.616666666666667,0
2011-03-05,22,0
2011-04-16,21,1
2011-04-30,21.716666666666665,1
2011-04-16,25,1
2011-04-23,22,1
2011-05-07,22,1
2011-05-28,23.033333333333335,1
2011-06-11,26.283333333333335,1
2011-06-25,36,1
2011-06-25,31.433333333333334,1
2011-06-25,23,1
2011-06-25,17,1
2011-06-18,24.7,1
2011-07-09,22,1
2011-07-02,18.033333333333335,1
2011-07-09,21,1
2011-07-30,29.366666666666667,1
2011-07-09,21.35,1
2011-07-09,21.933333333333334,1
2011-07-02,17,1
2011-08-06,26.066666666666666,0
2011-08-06,25.266666666666666,0
2011-08-13,16,1
2011-09-10,20,1
2011-10-01,37,1
2011-10-22,33,1
2011-10-22,23,1
2011-10-08,24.65,1
2011-10-01,34,1
2011-10-15,39.88333333333333,1
2011-10-01,31.416666666666668,1
2011-10-15,37,1
2011-10-15,21.266666666666666,1
2011-11-19,26,1
2011-11-26,31.65,1
2011-11-26,33.016666666666666,1
2011-11-26,15,1
2011-12-03,49,1
2011-12-31,18,0
2011-12-31,24,0
2011-12-10,27,1
2011-12-10,27,1
2012-01-21,11,1
2012-01-14,19,1
2012-01-21,24,1
2012-01-28,23,1
2012-02-04,23,1
2012-02-18,31.783333333333335,0
2012-02-18,27,0
2012-02-04,19.966666666666665,1
2012-02-11,19,0
2012-02-18,18.316666666666666,0
2012-02-18,29.583333333333332,0
2012-03-03,22.716666666666665,0
2012-03-03,27.633333333333333,0
2012-03-03,24.283333333333335,0
2012-03-03,31,0
2012-03-17,30.233333333333334,1
2012-04-07,26,1
2012-04-07,19,1
2012-04-21,22.033333333333335,0
2012-04-07,29.433333333333334,1
2012-04-21,28,0
2012-04-07,30,1
2012-04-21,28,0
2012-04-21,31,0
2012-05-12,23.133333333333333,1
2012-05-12,38.95,1
2012-06-09,28,1
2012-06-02,15.9,1
2012-06-09,32,1
2012-06-30,17,1
2012-06-23,32,1
2012-06-23,19,1
2012-06-02,18,1
2012-06-23,38.083333333333336,1
2012-07-28,31,0
2012-07-28,32,0
2012-07-14,23,1
2012-07-14,21.2,1
2012-07-28,14,0
2012-07-21,23.4,1
2012-07-21,33,1
2012-08-04,21.416666666666668,1
2012-08-11,22.233333333333334,1
2012-08-18,18.85,0
2012-08-04,23.483333333333334,1
2012-08-18,28,0
2012-08-11,23,1
2012-08-11,23,1
2012-09-08,22.916666666666668,1
2012-09-01,27,1
2012-09-15,22,0
2012-09-29,27,1
2012-09-08,23,1
2012-10-06,23.966666666666665,1
2012-10-13,22,1
2012-10-13,39,1
2012-11-10,25.633333333333333,1
2012-12-15,37.766666666666666,1
2012-12-29,21.233333333333334,0
2012-12-01,27.5,1
2013-01-19,20.916666666666668,1
2013-01-26,25.383333333333333,1
2013-01-19,25.766666666666666,1
2013-02-09,20.15,1
2013-02-23,21.783333333333335,0
2013-03-23,27,1
2013-03-30,28,1
2013-03-16,24,0
